id,name,artist,key,mode,tempo,time_signature,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,analysis_url,preview_url
4IvZLDtwBHmBmwgDIUbuwa,Here Comes Your Man,Pixies,2,1,124.594,4,201187,0.669,0.795,-10.865,0.0285,0.00772,0.0781,0.401,0.882,https://api.spotify.com/v1/audio-analysis/4IvZLDtwBHmBmwgDIUbuwa,https://p.scdn.co/mp3-preview/56050381c4ac456f6edc9d0ef491582182de0776?cid=d15799fa66d145678638eaacc0278873
6T10XPeC9X5xEaD6tMcK6M,All I Need (feat. Beth Hirsch),Air_Beth Hirsch,7,0,93.946,4,268307,0.327,0.425,-11.577,0.027,0.878,0.000873,0.18,0.165,https://api.spotify.com/v1/audio-analysis/6T10XPeC9X5xEaD6tMcK6M,https://p.scdn.co/mp3-preview/95f7dc61d2fcfc9b2a7984e129d1522498f72432?cid=d15799fa66d145678638eaacc0278873
1fA4Hmvdj3JjT4KImGajmW,I Miss You - Dobie Rub Part One,Björk_Dobie,1,1,92.994,4,335360,0.751,0.517,-9.024,0.053,0.00782,0.00174,0.199,0.345,https://api.spotify.com/v1/audio-analysis/1fA4Hmvdj3JjT4KImGajmW,
16jfJeExr91K1XNuqDjsoC,Runnin Thru My Dreams,Sunny Levine,9,0,75.979,4,254728,0.693,0.581,-9.384,0.0891,0.146,0.00419,0.169,0.328,https://api.spotify.com/v1/audio-analysis/16jfJeExr91K1XNuqDjsoC,https://p.scdn.co/mp3-preview/b01ad054ba984cfa751dfb1245869ae3002071e5?cid=d15799fa66d145678638eaacc0278873
5CSWXnKRzx7vI4S4JFAunl,Our Way to Fall,Yo La Tengo,0,1,78.282,4,258427,0.564,0.237,-14.653,0.032,0.718,0.766,0.0968,0.561,https://api.spotify.com/v1/audio-analysis/5CSWXnKRzx7vI4S4JFAunl,https://p.scdn.co/mp3-preview/df718b178ebc39e49ee9a9b4932da41541eb4cbc?cid=d15799fa66d145678638eaacc0278873
0CJIfpjZmDFujZZmkVYuBl,What If,Dixie Dregs,2,1,91.819,4,439000,0.364,0.863,-6.777,0.0618,0.711,0.934,0.959,0.683,https://api.spotify.com/v1/audio-analysis/0CJIfpjZmDFujZZmkVYuBl,https://p.scdn.co/mp3-preview/71c9accbd70668cacc5662258aae2a25d5904818?cid=d15799fa66d145678638eaacc0278873
4Gj4Q5UZD1AT9XbeoGPosv,Jessica,Dixie Dregs,2,1,128.601,4,245173,0.542,0.84,-8.225,0.0669,0.415,0.781,0.966,0.773,https://api.spotify.com/v1/audio-analysis/4Gj4Q5UZD1AT9XbeoGPosv,https://p.scdn.co/mp3-preview/bb80b353047ab387fb9cfa214ff6e6605b0b920c?cid=d15799fa66d145678638eaacc0278873
3TzHWOLekp6IPxxMifq2pJ,Tu che dormivi piano (volò via),Vasco Rossi,2,1,87.241,3,258667,0.249,0.386,-8.813,0.03,0.265,0.00013,0.134,0.456,https://api.spotify.com/v1/audio-analysis/3TzHWOLekp6IPxxMifq2pJ,https://p.scdn.co/mp3-preview/c05d6fd236ee08747bb80e60d8d6fb9daeae0a5f?cid=d15799fa66d145678638eaacc0278873
387LpcaJiSiCHr3S6Bv6yH,Prelude,Stefano Bollani,1,0,62.602,4,101920,0.122,0.0255,-33.962,0.04,0.988,0.925,0.123,0.157,https://api.spotify.com/v1/audio-analysis/387LpcaJiSiCHr3S6Bv6yH,https://p.scdn.co/mp3-preview/b46add8352ad1e1ca95b30301b56d29ef70c8db8?cid=d15799fa66d145678638eaacc0278873
0HX8RMVq75HxkY29P0mfWn,Amor Amarillo,Gustavo Cerati,11,1,139.987,4,336213,0.523,0.387,-12.444,0.0286,0.000127,0.939,0.351,0.274,https://api.spotify.com/v1/audio-analysis/0HX8RMVq75HxkY29P0mfWn,https://p.scdn.co/mp3-preview/b2e5e625f3a79273b43cabafce806b1d1b9e89fa?cid=d15799fa66d145678638eaacc0278873
7eluUycBrRHqLzTWX7cdzL,Immobile,Niccolò Fabi,4,0,80.142,4,227307,0.626,0.658,-8.013,0.176,0.24,0.000208,0.121,0.771,https://api.spotify.com/v1/audio-analysis/7eluUycBrRHqLzTWX7cdzL,
5US2AO7Asadhc917LBTSYX,Monologhi Paralleli,Niccolò Fabi,11,0,130.547,4,259560,0.578,0.581,-10.41,0.0852,0.551,0.645,0.176,0.193,https://api.spotify.com/v1/audio-analysis/5US2AO7Asadhc917LBTSYX,
6tFb3nco0kcxMwlgG8A8ZI,Lasciarsi Un Giorno A Roma,Niccolò Fabi,2,0,136.105,4,278400,0.56,0.629,-9.627,0.0313,0.0129,0,0.0986,0.503,https://api.spotify.com/v1/audio-analysis/6tFb3nco0kcxMwlgG8A8ZI,
5qJ945izaEwA4CsH1qFMWR,Autofraintendimento,Bluvertigo,11,0,165.75,4,323467,0.538,0.932,-4.997,0.199,0.00408,2.24e-05,0.0768,0.704,https://api.spotify.com/v1/audio-analysis/5qJ945izaEwA4CsH1qFMWR,https://p.scdn.co/mp3-preview/487b323c5c673d40710e8b3ff34804f5d99c8a80?cid=d15799fa66d145678638eaacc0278873
7KBSNx6aJbIMdkgt7BuR55,Forse,Bluvertigo,0,1,127.697,4,435720,0.682,0.583,-8.044,0.0306,0.00389,0.402,0.168,0.283,https://api.spotify.com/v1/audio-analysis/7KBSNx6aJbIMdkgt7BuR55,https://p.scdn.co/mp3-preview/78d34cc4d6bc7723caa7bd39b89332313f18e5a2?cid=d15799fa66d145678638eaacc0278873
2A0BHG9wphip2V7CB3N0nL,Zero,Bluvertigo,8,1,119.641,4,310067,0.768,0.686,-7.877,0.0562,0.000571,0.00739,0.117,0.631,https://api.spotify.com/v1/audio-analysis/2A0BHG9wphip2V7CB3N0nL,https://p.scdn.co/mp3-preview/c9929c47ede190985afffc5d5502e47b55fd23c5?cid=d15799fa66d145678638eaacc0278873
7uY3xheR58xt98wb8BIz21,Vuelta por el Universo,Gustavo Cerati_Daniel Melero,9,1,102.995,4,360853,0.539,0.73,-14.415,0.0332,0.00169,0.0185,0.237,0.768,https://api.spotify.com/v1/audio-analysis/7uY3xheR58xt98wb8BIz21,https://p.scdn.co/mp3-preview/f776401b88bf166ecb530cc744c8d90c5d1b22b5?cid=d15799fa66d145678638eaacc0278873
0eZvCQAK6hsPSlcfqzREvB,Synchronicity I,The Police,7,1,197.18,3,203000,0.419,0.912,-9.261,0.0494,0.00399,0.0293,0.085,0.438,https://api.spotify.com/v1/audio-analysis/0eZvCQAK6hsPSlcfqzREvB,
2wz9T22pzkpKNuaWLBnY28,My Girl,The Temptations,0,1,105.003,4,178120,0.604,0.548,-5.607,0.0703,0.536,0,0.594,0.577,https://api.spotify.com/v1/audio-analysis/2wz9T22pzkpKNuaWLBnY28,
6qUEOWqOzu1rLPUPQ1ECpx,Walk This Way (feat. Aerosmith),Run–D.M.C._Aerosmith,9,1,105.448,4,310387,0.761,0.711,-7.989,0.0604,0.0174,0.000101,0.0652,0.947,https://api.spotify.com/v1/audio-analysis/6qUEOWqOzu1rLPUPQ1ECpx,https://p.scdn.co/mp3-preview/434a86dcf5206c271a08b63481b87e32a5d4b648?cid=d15799fa66d145678638eaacc0278873
1qFfsUxth2V4yXg8YcRblp,Kid A,Radiohead,5,1,112.93,4,284507,0.63,0.429,-15.54,0.0356,0.261,0.85,0.309,0.168,https://api.spotify.com/v1/audio-analysis/1qFfsUxth2V4yXg8YcRblp,
2eCRiWiXxxHGOn3hrYUwWe,Let Her Go,Geda,7,1,150.173,4,250400,0.516,0.562,-7.953,0.0364,0.0861,0,0.138,0.456,https://api.spotify.com/v1/audio-analysis/2eCRiWiXxxHGOn3hrYUwWe,https://p.scdn.co/mp3-preview/6f3238f6e95291b4a1c2941d9b725eb6213f06e4?cid=d15799fa66d145678638eaacc0278873
1SGw2Sy8euQ2vPAG80cnqN,Montaña,Diego Noguera,8,1,128.012,3,563126,0.621,0.786,-12.275,0.0564,0.00589,0.871,0.357,0.0318,https://api.spotify.com/v1/audio-analysis/1SGw2Sy8euQ2vPAG80cnqN,
1aqQCcjxTG2k40390n6W5t,So Real,Jeff Buckley,4,0,76.967,4,279787,0.458,0.595,-6.367,0.0327,0.00633,4.58e-06,0.0827,0.355,https://api.spotify.com/v1/audio-analysis/1aqQCcjxTG2k40390n6W5t,
2fi8X9Ma973SF22JbTZtHj,Heartbeats,José González,3,1,179.466,4,158240,0.397,0.148,-16.671,0.0366,0.976,0.775,0.0831,0.278,https://api.spotify.com/v1/audio-analysis/2fi8X9Ma973SF22JbTZtHj,
4ELWT1yVHNK5Bo6MOpI4oR,Temptation,New Order,0,1,125.608,4,324653,0.783,0.742,-8.697,0.0314,0.00173,0.0602,0.237,0.646,https://api.spotify.com/v1/audio-analysis/4ELWT1yVHNK5Bo6MOpI4oR,https://p.scdn.co/mp3-preview/efa393862ba4a4277fa5a1b64cd1bfe6d974e19a?cid=d15799fa66d145678638eaacc0278873
72IAQhgUbr0HC4bicLR2Up,Will She Come Back,Cliff Martinez,9,0,73.239,4,300680,0.0667,0.0227,-24.664,0.0473,0.982,0.934,0.0815,0.0344,https://api.spotify.com/v1/audio-analysis/72IAQhgUbr0HC4bicLR2Up,
6igs0Bpazd8H8VM8tJZaHB,All Is Full Of Love,Björk,10,0,152.018,4,286333,0.487,0.467,-10.171,0.027,0.0484,0.0717,0.0939,0.0377,https://api.spotify.com/v1/audio-analysis/6igs0Bpazd8H8VM8tJZaHB,
3NxeHBqjKnVWUVRv6F5sEf,Tukka Yoot's Riddim,Us3,1,1,127.263,4,341427,0.857,0.627,-12.407,0.036,0.0269,1.04e-06,0.356,0.964,https://api.spotify.com/v1/audio-analysis/3NxeHBqjKnVWUVRv6F5sEf,
3ZrvDey8LqBFM1dYMRI90Z,Monkey business,Pet Shop Boys,2,1,117.974,4,248520,0.719,0.906,-5.426,0.0436,0.0318,0.207,0.166,0.907,https://api.spotify.com/v1/audio-analysis/3ZrvDey8LqBFM1dYMRI90Z,
6sWzGLZ2iyOpssYUpIJbJd,Tick of the Clock,Chromatics,1,1,100.547,4,288200,0.864,0.407,-13.162,0.0845,0.125,0.885,0.0942,0.0746,https://api.spotify.com/v1/audio-analysis/6sWzGLZ2iyOpssYUpIJbJd,
6pREpA2hxmAmviP71ooDWg,Morocco,The Rippingtons_Russ Freeman,2,0,146.619,4,293467,0.66,0.496,-11.971,0.0279,0.223,0.0893,0.0579,0.754,https://api.spotify.com/v1/audio-analysis/6pREpA2hxmAmviP71ooDWg,
1w3IeWPxVHuw0gyXcGV2pN,Sugar on My Tongue - 2005 Remaster,Talking Heads,9,0,127.672,4,156480,0.609,0.802,-9.501,0.0538,0.118,0.000131,0.0904,0.926,https://api.spotify.com/v1/audio-analysis/1w3IeWPxVHuw0gyXcGV2pN,https://p.scdn.co/mp3-preview/cf6f400958d7148126a222793744498b5d3e48a6?cid=d15799fa66d145678638eaacc0278873
5oHE082Md9ihZvqoWMOO4y,As Time Goes By,Bryan Ferry,1,1,84.417,4,154187,0.495,0.233,-13.947,0.0388,0.902,8e-05,0.132,0.437,https://api.spotify.com/v1/audio-analysis/5oHE082Md9ihZvqoWMOO4y,
2vSxjnyrWrtxyfzO47EX6q,Smoke Gets In Your Eyes,The Platters,3,1,171.222,3,160933,0.203,0.295,-11.155,0.0323,0.92,2.05e-06,0.173,0.285,https://api.spotify.com/v1/audio-analysis/2vSxjnyrWrtxyfzO47EX6q,
0S8ibKBl3tjRmYbZhGHNhG,Only You (And You Alone),The Platters,3,1,80.647,4,160093,0.419,0.331,-10.497,0.0293,0.932,0,0.102,0.322,https://api.spotify.com/v1/audio-analysis/0S8ibKBl3tjRmYbZhGHNhG,
2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,0,1,98.54,3,218013,0.339,0.208,-16.725,0.0308,0.396,0.000519,0.18,0.288,https://api.spotify.com/v1/audio-analysis/2qhASBzpbFhPRtrnZ5lLnz,
0EZ4GxnjKkB5Q0X5MhMNEf,Spinning Away,Brian Eno_John Cale,9,1,114.617,4,327120,0.575,0.761,-7.306,0.0407,0.146,0.17,0.159,0.74,https://api.spotify.com/v1/audio-analysis/0EZ4GxnjKkB5Q0X5MhMNEf,
4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,5,1,87.43,3,179693,0.274,0.348,-8.631,0.0293,0.547,0.0133,0.334,0.328,https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx,
6ktlRjmAIzEk3a56L7brb0,Everytime You Go Away,Daryl Hall & John Oates,7,1,146.831,4,322920,0.453,0.234,-16.943,0.0342,0.577,0.00119,0.0431,0.197,https://api.spotify.com/v1/audio-analysis/6ktlRjmAIzEk3a56L7brb0,https://p.scdn.co/mp3-preview/ddea4364b94ee382a5229b29df67bf03ae3a654c?cid=d15799fa66d145678638eaacc0278873
2BURVLCtzmNylUqMVCLUbg,Lucky Man - 2012 Remaster,"Emerson, Lake & Palmer",7,1,154.779,3,275920,0.345,0.379,-15.662,0.0304,0.0914,0.0566,0.0486,0.477,https://api.spotify.com/v1/audio-analysis/2BURVLCtzmNylUqMVCLUbg,https://p.scdn.co/mp3-preview/58bcc8f4765a1affeded7d3fc610865b1cbf664b?cid=d15799fa66d145678638eaacc0278873
5Mk1zxeIWOy0ZpKRIApoNQ,Catherine Howard,Rick Wakeman,0,1,133.197,4,398080,0.332,0.462,-11.042,0.0337,0.65,0.78,0.0996,0.184,https://api.spotify.com/v1/audio-analysis/5Mk1zxeIWOy0ZpKRIApoNQ,
5BuDayoi5YIpQT0SGM1YFn,Blueprint For A Slow Machine,65daysofstatic,0,1,128.051,4,353840,0.248,0.523,-9.967,0.0471,0.0496,0.814,0.26,0.0696,https://api.spotify.com/v1/audio-analysis/5BuDayoi5YIpQT0SGM1YFn,
2nrXHWAgVVz9buBnWoS5iD,The Zone,Dave Weckl Band,2,1,101.972,4,368533,0.651,0.707,-12.121,0.0331,0.177,0.882,0.0862,0.877,https://api.spotify.com/v1/audio-analysis/2nrXHWAgVVz9buBnWoS5iD,
694Jod3Fx5RLO7s9lSm2ef,Question And Answer,Gary Burton_Chick Corea_Roy Haynes_Dave Holland_Pat Metheny,2,0,170.95,3,383000,0.254,0.402,-14.771,0.0372,0.892,0.702,0.0974,0.492,https://api.spotify.com/v1/audio-analysis/694Jod3Fx5RLO7s9lSm2ef,
21SZTfktUxj8R4lOtEIZzq,Fingerprints,Chick Corea,5,0,95.944,4,314840,0.346,0.48,-17.934,0.0336,0.299,0.894,0.0786,0.741,https://api.spotify.com/v1/audio-analysis/21SZTfktUxj8R4lOtEIZzq,
4YIKxSg2fvYBobuAfTnnxV,The Sun Returns,Nu Genea_Tony Allen,10,0,99.966,4,238465,0.856,0.853,-10.999,0.0621,0.17,0.108,0.0779,0.791,https://api.spotify.com/v1/audio-analysis/4YIKxSg2fvYBobuAfTnnxV,https://p.scdn.co/mp3-preview/ea96d4add8a15248bfc3723ec3bad1155ea84fe3?cid=d15799fa66d145678638eaacc0278873
0T4KV1pj8as2xvdHZAP5ae,"Köln, January 24, 1975, Pt. I - Live",Keith Jarrett,2,1,115.299,4,1561600,0.343,0.252,-16.201,0.0517,0.979,0.84,0.714,0.0825,https://api.spotify.com/v1/audio-analysis/0T4KV1pj8as2xvdHZAP5ae,
65yPqqrxBv6BXklVS0UJbz,Theme From To Kill A Mockingbird,Doctor 3,4,0,95.272,3,397800,0.454,0.117,-17.993,0.0407,0.897,0.544,0.0976,0.0383,https://api.spotify.com/v1/audio-analysis/65yPqqrxBv6BXklVS0UJbz,https://p.scdn.co/mp3-preview/494441fbc804b552a5575c8d7fd681db240f496f?cid=d15799fa66d145678638eaacc0278873
6BrMEbPSSj55nQhkgf6DnE,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,2,1,91.581,3,112707,0.241,0.468,-9.579,0.0272,0.534,0,0.161,0.451,https://api.spotify.com/v1/audio-analysis/6BrMEbPSSj55nQhkgf6DnE,https://p.scdn.co/mp3-preview/5ce66bb51b706d64d0c951f0773b0277ffbf3349?cid=d15799fa66d145678638eaacc0278873
01q4ccXbvPlCwZ1fPiFaeM,Girlfriend in a Coma - 2011 Remaster,The Smiths,7,1,104.333,4,122760,0.68,0.626,-8.519,0.0255,0.126,1.3e-06,0.0995,0.96,https://api.spotify.com/v1/audio-analysis/01q4ccXbvPlCwZ1fPiFaeM,https://p.scdn.co/mp3-preview/5e2979562ec01d9506260672810c7e3181556fb7?cid=d15799fa66d145678638eaacc0278873
3T6hC2yWf0fsUxM7uWXkDn,Pop 1,GAS,5,1,82.531,3,311560,0.0748,0.041,-18.582,0.0405,0.924,0.948,0.089,0.426,https://api.spotify.com/v1/audio-analysis/3T6hC2yWf0fsUxM7uWXkDn,https://p.scdn.co/mp3-preview/56eaba61d4c28a4d5d8b52bfe77407fc78bb7eb5?cid=d15799fa66d145678638eaacc0278873
7B0ofCHeQu2FoX7P28ZaPp,My Friend the Forest,Nils Frahm,8,1,82.843,3,316167,0.253,0.0118,-33.838,0.042,0.952,0.614,0.245,0.149,https://api.spotify.com/v1/audio-analysis/7B0ofCHeQu2FoX7P28ZaPp,https://p.scdn.co/mp3-preview/c7980578fbec2e3c3453520993039163aa21acd9?cid=d15799fa66d145678638eaacc0278873
0YXUpBpKZPuv7vw91n06NG,Manatsu No Yo Ana,Ryuichi Sakamoto,8,1,133.792,3,161933,0.216,0.0399,-20.945,0.0421,0.598,0.74,0.126,0.0319,https://api.spotify.com/v1/audio-analysis/0YXUpBpKZPuv7vw91n06NG,https://p.scdn.co/mp3-preview/2d469bbb8d53594b3f3288df9435b193d11dbcba?cid=d15799fa66d145678638eaacc0278873
5626KdflSKfeDK7RJQfSrE,Says,Nils Frahm,0,0,149.76,4,498000,0.217,0.23,-12.791,0.0324,0.862,0.898,0.725,0.0742,https://api.spotify.com/v1/audio-analysis/5626KdflSKfeDK7RJQfSrE,https://p.scdn.co/mp3-preview/3f05ba47b73c4511ef73df766785c9519b3549b4?cid=d15799fa66d145678638eaacc0278873
246wvuEUJB2M39uBZTcHu5,Hymn to Her - 2007 Remaster,Pretenders,0,1,95.166,4,298320,0.545,0.552,-9.351,0.0346,0.127,0,0.118,0.243,https://api.spotify.com/v1/audio-analysis/246wvuEUJB2M39uBZTcHu5,https://p.scdn.co/mp3-preview/0ad4d97bbc78eba215001e905eb4df2df45cac0a?cid=d15799fa66d145678638eaacc0278873
2hvOsGJc6qll4WzW8Ljqc3,Brass in Pocket - 2006 Remaster,Pretenders,9,1,97.931,4,185960,0.751,0.703,-5.687,0.0287,0.368,0.00123,0.196,0.907,https://api.spotify.com/v1/audio-analysis/2hvOsGJc6qll4WzW8Ljqc3,https://p.scdn.co/mp3-preview/e3e434f185ecc5ad8c21822954bce731e199b7bf?cid=d15799fa66d145678638eaacc0278873
3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,Otis Redding,2,1,103.621,4,163756,0.769,0.367,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,https://p.scdn.co/mp3-preview/404976a4a56d8c1cd4abfe11198bae2118594cab?cid=d15799fa66d145678638eaacc0278873
3FpRoDRfpSJzv2oNuJ2zGj,Under the Sun,Jesse James Solomon_kadiata,4,1,118.018,4,192285,0.81,0.551,-8.647,0.11,0.0848,1.07e-05,0.111,0.765,https://api.spotify.com/v1/audio-analysis/3FpRoDRfpSJzv2oNuJ2zGj,https://p.scdn.co/mp3-preview/d182b40d5debdb42c70bd4180474f98f7a20cded?cid=d15799fa66d145678638eaacc0278873
4uxILUY6Bx2kq4cHmN9N7c,No Motivation,Flawed Mangoes_Von Sell,8,0,77.481,4,255512,0.598,0.646,-4.862,0.0666,0.227,0.563,0.0886,0.162,https://api.spotify.com/v1/audio-analysis/4uxILUY6Bx2kq4cHmN9N7c,https://p.scdn.co/mp3-preview/16383d2188cfa541be807f3802ce255beba6cb5e?cid=d15799fa66d145678638eaacc0278873
0vJvCnuxXL2BCSRa1ZoeNl,Electric Feel,Henry Green,3,0,94.011,3,199654,0.399,0.163,-16.436,0.0382,0.963,0.00132,0.0885,0.242,https://api.spotify.com/v1/audio-analysis/0vJvCnuxXL2BCSRa1ZoeNl,
5RrHzXKmwVd5BCq4UzyJPd,D is for Dangerous,Arctic Monkeys,1,1,145.061,4,138107,0.555,0.925,-4.689,0.0362,1.09e-05,0.000161,0.0659,0.77,https://api.spotify.com/v1/audio-analysis/5RrHzXKmwVd5BCq4UzyJPd,https://p.scdn.co/mp3-preview/28b030ad85e32a9e57b74ff793c6852be18a6304?cid=d15799fa66d145678638eaacc0278873
1iMOlA78LDd12ZHhuBNDh6,Thinking of You,Lord Echo,10,1,97.201,4,420720,0.723,0.754,-9.376,0.0576,0.0491,0.00112,0.393,0.592,https://api.spotify.com/v1/audio-analysis/1iMOlA78LDd12ZHhuBNDh6,
3UubSlnwOhvZQq4lyCzTJG,Nights Off,Siriusmo,5,0,120.998,4,247827,0.695,0.928,-5.33,0.0288,0.0591,0.732,0.115,0.639,https://api.spotify.com/v1/audio-analysis/3UubSlnwOhvZQq4lyCzTJG,
1IEbtXrHgN37lTQi9Byx6g,Las Vegas Tango,Gil Evans,9,0,95.846,4,395293,0.301,0.459,-13.618,0.0365,0.129,0.0166,0.12,0.287,https://api.spotify.com/v1/audio-analysis/1IEbtXrHgN37lTQi9Byx6g,
6U5oPyBKKwLKzredjX7MFX,Inverno grigio,Paolo Fresu_Omar Sosa,5,0,179.953,4,327387,0.287,0.0599,-15.671,0.035,0.989,0.917,0.11,0.0756,https://api.spotify.com/v1/audio-analysis/6U5oPyBKKwLKzredjX7MFX,https://p.scdn.co/mp3-preview/cf8654da79071c43607eff8b41d56579fee6c23a?cid=d15799fa66d145678638eaacc0278873
2D6d5d3HMrff4z8sAVHJBr,What Is Inside / Himeros,Paolo Fresu_Omar Sosa_Jaques Morelenbaum,5,0,60.953,4,337725,0.344,0.362,-13.759,0.0491,0.521,0.192,0.108,0.0945,https://api.spotify.com/v1/audio-analysis/2D6d5d3HMrff4z8sAVHJBr,https://p.scdn.co/mp3-preview/b8bc442d0f27e562899ff6f7a35116e24cfe544b?cid=d15799fa66d145678638eaacc0278873
6AzVzSSQ6Wd2ep2SEeqB9V,Squib Cakes,Tower Of Power,10,0,117.908,4,459333,0.525,0.922,-7.023,0.0756,0.0557,0.908,0.0721,0.823,https://api.spotify.com/v1/audio-analysis/6AzVzSSQ6Wd2ep2SEeqB9V,https://p.scdn.co/mp3-preview/945c1f17b18330b9bec00a300c1e593c51c3d66e?cid=d15799fa66d145678638eaacc0278873
23wEti8EXoIebmRxYmjTfS,In the Forest,Omar Sosa_Seckou Keita,2,0,140.934,4,313709,0.365,0.0701,-21.756,0.049,0.988,0.725,0.137,0.114,https://api.spotify.com/v1/audio-analysis/23wEti8EXoIebmRxYmjTfS,https://p.scdn.co/mp3-preview/5eb7f933daf360d281783c6f0a972693649355a4?cid=d15799fa66d145678638eaacc0278873
6vVuYGQ5fx0fgvZsH3POMv,Jersey Bounce - Remastered 2002,Earl Hines & His Orchestra_Earl Hines,7,0,178.965,4,185427,0.479,0.252,-15.459,0.107,0.765,0.00014,0.083,0.574,https://api.spotify.com/v1/audio-analysis/6vVuYGQ5fx0fgvZsH3POMv,https://p.scdn.co/mp3-preview/3b08ab2eda87f37c7787d358fad36367183f3c53?cid=d15799fa66d145678638eaacc0278873
0pNLzx26euumLtfTPg00gu,S'inguldu,Paolo Fresu_Omar Sosa_Jacques Morelenbaum,0,1,139.956,4,332253,0.749,0.304,-13.618,0.0414,0.516,0.756,0.109,0.596,https://api.spotify.com/v1/audio-analysis/0pNLzx26euumLtfTPg00gu,https://p.scdn.co/mp3-preview/80caeed72eabf41bf03f5960c90c22e69e1c1d40?cid=d15799fa66d145678638eaacc0278873
76Q9wf2sC4BQbg6AdvLHvJ,Jubilee Street,Nick Cave & The Bad Seeds,5,1,83.33,4,395974,0.341,0.422,-10.596,0.0293,0.43,0.00241,0.22,0.327,https://api.spotify.com/v1/audio-analysis/76Q9wf2sC4BQbg6AdvLHvJ,
60OY6A1Eyz3a4aPDbV7LV0,Untitled,Interpol,8,1,91.665,4,236707,0.174,0.794,-5.336,0.0314,0.00217,0.733,0.0786,0.0976,https://api.spotify.com/v1/audio-analysis/60OY6A1Eyz3a4aPDbV7LV0,https://p.scdn.co/mp3-preview/634f687a17920f29701244e75e327dc9c106d85b?cid=d15799fa66d145678638eaacc0278873
013dkXItCYy64OcHgtU6zg,Out of Time,Damon Albarn_The Orchestra of Syrian Musicians,0,1,154.875,4,238893,0.351,0.519,-9.159,0.0365,0.722,0.00274,0.792,0.235,https://api.spotify.com/v1/audio-analysis/013dkXItCYy64OcHgtU6zg,https://p.scdn.co/mp3-preview/fc2b98c8ad77be6c7ed710966b73b9dfc98de380?cid=d15799fa66d145678638eaacc0278873
7uf7sRGi0DkGgTOTSjrBUG,Creole Moon,Dr. John,5,0,156.654,4,514867,0.453,0.562,-10.233,0.045,0.137,0.0029,0.0463,0.463,https://api.spotify.com/v1/audio-analysis/7uf7sRGi0DkGgTOTSjrBUG,https://p.scdn.co/mp3-preview/3a49a9315951b52a9bc1089a4d3e81f68b6707b2?cid=d15799fa66d145678638eaacc0278873
0jswaiioMoOmnN6nfOlCMo,Lucy In The Sky With Diamonds,Miloš Karadaglić_Anoushka Shankar,2,1,100.391,4,228822,0.414,0.204,-14.357,0.0295,0.797,0.832,0.103,0.364,https://api.spotify.com/v1/audio-analysis/0jswaiioMoOmnN6nfOlCMo,
5X5WJEY8b5Z052VvkzbF8W,Summer's Cauldron - Remastered 2001,XTC,9,1,98.907,4,199760,0.555,0.565,-8.835,0.0319,0.0879,1.37e-06,0.236,0.38,https://api.spotify.com/v1/audio-analysis/5X5WJEY8b5Z052VvkzbF8W,
7hHTYveFEmX7lZuBte8GXv,Airbag (feat. Horace Andy),Easy Star All-Stars_Horace Andy,2,1,170.379,4,299880,0.533,0.866,-6.986,0.0555,0.00508,0.000725,0.0831,0.881,https://api.spotify.com/v1/audio-analysis/7hHTYveFEmX7lZuBte8GXv,https://p.scdn.co/mp3-preview/4759853f623655d7b8d6d7886311aa79e335bbcf?cid=d15799fa66d145678638eaacc0278873
5kpsqtyZTWyGFtr5bifMbt,A Summer Long Since Passed,Virginia Astley,4,1,111.438,4,277160,0.45,0.268,-15.611,0.032,0.947,0.758,0.519,0.116,https://api.spotify.com/v1/audio-analysis/5kpsqtyZTWyGFtr5bifMbt,https://p.scdn.co/mp3-preview/188ca454e0e0c8ba104b1f38fad1e9b66edcce7e?cid=d15799fa66d145678638eaacc0278873
3EmWnsucy7wZZKXdM0BzLP,"Beethoven: Romance No. 2 in F Major, Op. 50",Ludwig van Beethoven_Midori_Daniel Dodds_Lucerne Festival Strings,5,1,98.696,4,473173,0.253,0.0378,-24.739,0.0465,0.848,0.074,0.0787,0.121,https://api.spotify.com/v1/audio-analysis/3EmWnsucy7wZZKXdM0BzLP,https://p.scdn.co/mp3-preview/ca0bef35776464819f38cc719fa043d3810c9636?cid=d15799fa66d145678638eaacc0278873
4thSp9cwFee6DjCmoXu6zY,Summer,Joe Hisaishi,9,1,83.022,4,386027,0.351,0.196,-16.699,0.0368,0.941,0.937,0.14,0.148,https://api.spotify.com/v1/audio-analysis/4thSp9cwFee6DjCmoXu6zY,
4kClv3k1kV1HwIjaIhp0lu,Alpenbridge,Oregon,5,1,139.301,3,389693,0.447,0.104,-18.518,0.0291,0.922,0.887,0.113,0.0929,https://api.spotify.com/v1/audio-analysis/4kClv3k1kV1HwIjaIhp0lu,
